0180D1B45F2E86D663808A909AA44E54F1DBCB08E3621CA316F31D25CA1E5C40,polar.usc.edu/cv
A0CC1439A7DF47326B538CDA6B4591D0BDDF95B0D6F39F7D494EA4B7C56DFDA8,polar.usc.edu/cw
22B027104EF5D330975D1059F3AA3927D2F4295D9C829B1182F73724935534CC,polar.usc.edu/cx
3327B0F8537ACCBE72C3C97663B5E903A29FC19D0098E6447FD8256AB665061D,polar.usc.edu/cy
050E7FB558CAB304F1DA398B57CA6E52CBA63458CD46196A502C552A5996974F,polar.usc.edu/cz
8DEBD215F0045E71E164813E34ADCD372D19A635095D4BD358FE0A8471C53118,polar.usc.edu/d0
04E544B0AF597E74A565528C78FC12C18304BDCBCA7A8C17673E4A134FFE9AFA,polar.usc.edu/d1
392C950806DC07B39738DAF636BC8A5717DD35A8DB196D3BA66EB190D72A712A,polar.usc.edu/d2
7D47E1B8CC2AEEB7755FAC3277B064336A58A81717772769D26AF318A9958FDC,polar.usc.edu/d3
C48D85DEAACD04884392057C71F479EF15741BFF883A0C36EC14753603F4AEE1,polar.usc.edu/d4
FA8A93E6B0DE0D0DB1F512D0DA400FD6C813728F8DDDF34DC786132EDD81156F,polar.usc.edu/d5
3449B573C32CECBB564E0A645DE0FA6E2D58A6292637C5C06063E8FA5F2037DD,polar.usc.edu/d6
D3E5841DB9312AF7DDCEB2CC52A93B83F4B79981DD05ACF96A3D2B4E803244CD,polar.usc.edu/d7
13424EC4C39322628C7965BFB65B3D370A4B6675824BEE69CB711F48E5497D81,polar.usc.edu/d8
36C7D82E4913D570FF728011D31151CDF56CF1E0D7CC9846CD46A76912C3E1D9,polar.usc.edu/d9
516DB376877975639CBAA67E8EBFAB61A7C349FDE1AA997D80CFD6DB258BA5B5,polar.usc.edu/da
845779EF253ADB9C0927D1A97ED99D6426859CC44522F764F07D7799E663D8F8,polar.usc.edu/db
9A40BDC82AFC4AD164EEBF378BAF4496A916319CDCEE183AADE87918492AE1E6,polar.usc.edu/dc
C3B13DF31CF35A0867FA5FC0FD4C8604CE1D908BA7C7153D90815FACA7B7F273,polar.usc.edu/dd
E2B0105DB17DED25960433AB9C245F44737BEFB97E6FEA7C10E6A90E5AFEC64E,polar.usc.edu/de
3399A6506372AFAA27B58F148890BD6DC4B7EA25A49299CBA8C2E5B7FCF15DAA,polar.usc.edu/df
1062E728642B5D67E1536401D655A1214AD6848E558CC92BED133BE19C999B85,polar.usc.edu/dg
90D190B4EB73674DC89EF78A8BE203ACB7CE843FA01FF01835FED39D891E2366,polar.usc.edu/dh
0F39A11AEA7B0443BB2BD83FA85721F9DA40A605AB805D9CCBDC51AC4B07A0BD,polar.usc.edu/di
3398FF214743DC41E11AA46BC08E136CCBDD71984D0AE1662FD96FE9B92CAA55,polar.usc.edu/dj
64259158E6758130CBF62A5F94AF1C188326D59ABAC02FBB6AC03857BABA78AF,polar.usc.edu/dk
B8A1D5625017F932B5ADC319B8F8DB0512E7DAD957B82B534089C163A2077E7B,polar.usc.edu/dl
E8F98D69EC1AB1D26E9DAFFA73402F5B41485F91A61F71B71AA37960A95D51E9,polar.usc.edu/dm
10918F2D26109320BDB313D3D1C58DA39FEB807B2BBCC243D6AF6F56F765795F,polar.usc.edu/dn
DCACEB68EE4ACC38ACF64D5553D5466FAFECE7A76E4202BC32304759CAFD2BD6,polar.usc.edu/do
08C2F652324EC4D35E9FF1570DD2FA1C937FD33789606E6C434B658D6D80A502,polar.usc.edu/dp
2CDB77FAD2071672714E83DCA1AB637CF75DD5983B2A012C9032C5435661A50A,polar.usc.edu/dq
4B420BBC3FD28084B3445FE93B03249A4066D887DEE36BDB2938B1968161BFC7,polar.usc.edu/dr
76F2EEDE7C7CB7FD571E6E1D3081C736B8F4C1F9B2E51AAF7E112B42769D602E,polar.usc.edu/ds
9524B29E766F73AE977B92BA751D9BFD6B35C86A08F87940C210C747BC5FDD1D,polar.usc.edu/dt
BE7FA7E9BE62395E1C0DC38295D0FFBA2126CBB343D7DEBCE11E3790E4D02C48,polar.usc.edu/du
DB818AC50AFB96653B260F2E5D166935568C5D19C006F69FBABBF530580F3D4E,polar.usc.edu/dv
F9A5D6982F45953D57E7D1BD3F26EA1BE39314278C9116566EA24664296983B2,polar.usc.edu/dw
4C22C5C8F5AD9AAD9EA6C0A037786D8D1A77FB1158465BB076D1A2BB2DF49515,polar.usc.edu/dx
1A7289F6FBA20B5420F47CAF5F282160CA84300F790A720B1C5A90FFFF649498,polar.usc.edu/dy
5D99F681B986B316C0449BC95040C517B66A66E239F9C835C15E5D426F507D46,polar.usc.edu/dz
9D62C13DDB8D1C2FC8B89E89B8E0E3692D4B10696EF0F87B0BDCAC8C3030EC23,polar.usc.edu/e0
E5EC73CBFE42371A5E4B9C2B55CC8D600B22F0BE078B868399FA52657375AA4F,polar.usc.edu/e1
C25924858165D15D6579892463AE19EBEACC366756294468128D5517EAAA7670,polar.usc.edu/e2
80FB152B7084751C2ADAAD3610EDA4836FC936C4EFE4A20F52D5255CC9375968,polar.usc.edu/e3
3DA480556DF14CF33B9B6A907771D232F3ADEA51E1BF7ECBB1F601B2E7CDBF15,polar.usc.edu/e4
836F92E475A2C28DB5B02415B2A785C6F595D7EEB246ADF0C140E35E1199CA56,polar.usc.edu/e5
6399087928CBD83237C88EDDA3EB5ECB3E8B010EB6E5289026680EC841A794D0,polar.usc.edu/e6
2339E983A35851145CDA625AC42494611119E797559AF138E669E78CCD5E8D30,polar.usc.edu/e7
69BCF7F0286A49BB24ACE66A24F7B8A63355015450AC30A881AEB9B77704DDD3,polar.usc.edu/e8
53CD1856075DA8D1E0E2DD45548897C832D14BC47F90687350F202156AB11C55,polar.usc.edu/e9
28B32D597FD9C8BE984F563733C1418DD3B29E44072D505E7A4E0A2936A4B48E,polar.usc.edu/ea
4E832BB7DC6936C792B01930432EF2F66D1096140E32961C054D29783609EF96,polar.usc.edu/eb
8C3503BC873AAAC3A6904EAA45E58D5A7A955D3E9FE76FF1747D8C9156AD9CA2,polar.usc.edu/ec
D1A9D5CBDCDD5769772141DA2BD86BC90CEBE53035532E3D1D30CC95DA5865BF,polar.usc.edu/ed
B4EF5492412009BB4FFE0C891CB3546234390BDD2A8F253B1683733D00BE94C3,polar.usc.edu/ee
149CD34F106365E7C05E1713F7E52F7D138E992905F7F7CD86CC6378B1BD6F6D,polar.usc.edu/ef
65B7716D417DD584D0933FBC4D341EFB3C0AD7416104448EA55EC1EEFDF09548,polar.usc.edu/eg
D8DDC86D5AB75AC1DCC9CCD1DDFC404AF8A6EE8FD9E6BC3B62249711961366C9,polar.usc.edu/eh
768D5B438F5D1C892F08386D585E0B36E6264F78D11AB210E9FCDE9BCAFAF4AE,polar.usc.edu/ei
7642A30546B7A509447647DF37495BBF6358860766CD0ECDFD50A34DC480FC9C,polar.usc.edu/ej
CA8BF4050531BBFF612DCDE9822FE2384A35C6D5BB48F4BDF63495047D0F458C,polar.usc.edu/ek
21F2234840AB0F7E23760C86992A28A1D28E9FE8053B94C3D886718CA858D79B,polar.usc.edu/el
75BF8B530F5A4553FA74C402C51FD35D42B784AD10A4FF02CE0628D3CF989E7C,polar.usc.edu/em
E26710BFC9A4F90AE93171F33950643462DEB57345AD878601A2BFD78452D0C8,polar.usc.edu/en
00C70C0538BFEA03894F23A912E1ECBA2D7559E1F79B93380B922A99802AC764,polar.usc.edu/eo
11534DFC7CFE20EAD8E41B69F1F68AEB3B1F35A3C6D7505C61EBA3B1D835925E,polar.usc.edu/ep
240BB38142983AA05FA0260F16BC3F15086A8E579C6A2EDF50547BE599F01203,polar.usc.edu/eq
3375864E702892A6EF8D093454C377A06BD184BF45735F7A6A1C8FC0B92921DF,polar.usc.edu/er
448EC725E6DB03FE838390F7FBE2D855B7E9FB7B7CF12EE49CC4C1C8749398BB,polar.usc.edu/es
56B89866003609AB284B4F4334E6C638AB226FF2EA94F7125C226A856E0D87F5,polar.usc.edu/et
68B459CB5B088D87E8CA5DC1247A95A0CB4C441DD29EB9A737998A9C6BFEDA24,polar.usc.edu/eu
78E655F1BC1C5EDA96544566C150E0D7FF9F4E34E87D8067E2456BE5E6E21B80,polar.usc.edu/ev
8BEB0EFCED448B37F26051B9EEFCB911FA0CB95EE8DF67657774F46EB5DD3086,polar.usc.edu/ew
9F7A4F32BA1C27423BC3150CD22A9444AB6F2B475B79C67FDE59162991BD3B45,polar.usc.edu/ex
B55562DA04BDEC33DF51FE6773B9997DEAA0968176267C2BF19FFF9E6852750D,polar.usc.edu/ey
C8C0269C3A7FDD1BF40DB761B61015B41914030FB95D662578CCFD0EAE8061CD,polar.usc.edu/ez
D4CE8A6C607E8D65D39AE0F67596B55059BB564193BE193093A2F6B013AF70F6,polar.usc.edu/f0
F02C465A870450C08A6C96B6E651C5DEEB9AB03C418A8993B3290E2D707A348A,polar.usc.edu/f1
FF0A66F3237EF3D0CA541949A11CC448C93CDA41B2C7740DDA484DC074EB3738,polar.usc.edu/f2
31C7130AF24D968C15633BEE2250231D0CC8CC1ABB8D21C21641747D2BF069EB,polar.usc.edu/f3
9B7AC12B200B9DEA215AD123E59D4AE1AAA1B6EE23B365682B0422DCCC755825,polar.usc.edu/f4
CCFF67351733C8D19A8D0A5FBBAAE23E0EFA28E17B3EAA528E408F54A2779736,polar.usc.edu/f5
4B028D26E88E72EF3FFD82504F1405DD65F5BB9EDC099F810C5B6B3116628A63,polar.usc.edu/f6
A0F89BBCF795B05BF4FF9D869A129940FB24E6D88CC01EC88EEBBFD083F62890,polar.usc.edu/f7
ACB355EB9C2CAA91921E7453243943D186B82A63088F4F480BE556C9D02D0EB8,polar.usc.edu/f8
F0454E61D494030E6B2CF11F058F7C14BBB838D8976EC8C208D00E7BC2A43B6D,polar.usc.edu/f9
ED3B31EB917C83481A42F94BF691353CF20F3BD813332BABC1018E5BEA124CA2,polar.usc.edu/fa
763AC807542A4D15050674C431DC37C882B6CA74A3AEEDC2F37BEE5C47CB2069,polar.usc.edu/fb
78C15A9ACBD19C0085E9CF87D6B1CE854266F4DA64BAF2A20EA31B91B897FC5B,polar.usc.edu/fc
4488587E53612B94D2B2987E1D4633E92CB58112CF7FFCAE316B3AFCF85F61EA,polar.usc.edu/fd
7D87F6F33282B0AB18886CED6C73A1F9AA92982E36883DA3A3D46BFFED766B14,polar.usc.edu/fe
D0D3F98D939B62F56F6E738CE4AAC36F8EBA1354E4E79CEDF738256FE1157032,polar.usc.edu/ff
F05E393181699D71D9B588CE6C3A0CCB121C2C35C364943A49F9A07DE2110928,polar.usc.edu/fg
C2BC35161369C8ABF92A1EEA97AE61341E1C34F249A303B46AA1C75CCB3B73E0,polar.usc.edu/fh
663C5EC4684642C607BEF9319119408379127FB1D0DD6E1101104DEE5CFF7AA0,polar.usc.edu/fi
E6A724C9A24A591752DB2633E6953DBF9ECCBA0266B649FA78C7548262CE4105,polar.usc.edu/fj
418D675DEA88C53B34189699919AC03910F49D6F21EF214DE921E73C3571D024,polar.usc.edu/fk
A122695B33D4F43B5674832A8AA66C64B99109885EEC6A88C9B620FDF365BC9B,polar.usc.edu/fl
AC4D5A6735B1225C679D38A9AD609B9481DA2703E3FC2E89A6B9D2E1F82C8CD0,polar.usc.edu/fm
8AC341A7C5C5B85F337776DF18E86462A6869A71485123914AD46D8867294451,polar.usc.edu/fn
2142F32BF80806E8B74BB9D9D6C91007FE430C30E6DAD43005C35270CB33DAB8,polar.usc.edu/fo
33F52B1A47E7B19503F2C9ABD5D7403AA205E4393135DAD09AEF9376D57C973E,polar.usc.edu/fp
3F9D21A0BBFE99C73817CB58A9095961680BE687478D6CB611290DFB7BFFB408,polar.usc.edu/fq
8C8D725AC8179BC9EAE16F4B2316026403142A7E0AF176611ADDCC1929917102,polar.usc.edu/fr
028D5453020D693E8761E4F114B5A5C819A81A570C62F8F9AD82219D383CBD71,polar.usc.edu/fs
203F637611C6A108A7D49A0B3731C8EA51C42D392DD079964990BC4408676467,polar.usc.edu/ft
34FD7C128B61D0FA6A3FB4FC66C0A7D97C46C8D27AB912189A3D8A83283153CB,polar.usc.edu/fu
50DE9C07E56F27B8494D2EA05EDA3A98CBAC84B933E5946587CD73F0F1ECC6DE,polar.usc.edu/fv
69A131998717D6CA2EEC6145CE39B3284EC808920789CAF58602B36E29D8CD7A,polar.usc.edu/fw
7F969989B949ED2C95FC88A6E146FB183A8CB95C0827A9564E71E790040A627E,polar.usc.edu/fx
990AC4028FE0E79DEE71DB5A12A1FF16A9B7941FE23AFCF7D26B320F0658A51E,polar.usc.edu/fy
B3E9674F40CCA6954A03C33B1C0DD58374E7FC8B00E63AF6FB0137E9609FF1B5,polar.usc.edu/fz
CC5FFBD6A0731C35383AD52AB637BD58BBF82D29303D817EEE4A651B97B84DB4,polar.usc.edu/g0
E52935F6F61A1BD6D3301891B212627A38C48D7552A54F0FAA6D1BFD74E375D4,polar.usc.edu/g1
810905045753B688363DDD596B532F0781EF5622A30C2B1C22D4031BAA6CE425,polar.usc.edu/g2
0B7AB45521A6E2D259D9949F6C8DE49F3887CAF69B613D73382E132B245E874D,polar.usc.edu/g3
219B1C7B42D8C467C7EE16134C8932B7287858C8E5F99921BB3530C9DE07D978,polar.usc.edu/g4
3C2E2C518F9BAC79C5AC0A6311D4C8C6883939FC16CAB31E1B547B5943BAB9D7,polar.usc.edu/g5
4F808E31D20AF13AE154FE10B5A3F32DF387009A764885E7CF12378CAAB66E12,polar.usc.edu/g6
69E986D110BB819559BCE15839C5B326F80C9F1A62FE6FE5D8275EA0E9485974,polar.usc.edu/g7
7EDF996840325C6841E9651B59156C2AB4DADD9DEF361B79492F732C0AF585C4,polar.usc.edu/g8
8DD124A8CDECB4F4C6C2C33897CC8499825757F832D4FEF09B38CE19949676F5,polar.usc.edu/g9
A804AEBC5C731746F9CC17145CF8C3B758A98691E8F133CC6A81D496CEC536CF,polar.usc.edu/ga
BC44EC26C056ED2D84B9680CB814A49CC102D44E373BBFA62EB1213C6AF33283,polar.usc.edu/gb
CF11FAE970AFBD5658602A07B851DBA9063449D501EAC5D951F1A653F4C40896,polar.usc.edu/gc
E5CF2CDDAAA9DEED87E3421FA19F3D6B4C9C7E20A2594DC43722527331525B52,polar.usc.edu/gd
F9756778EEB940B77AEC58CE0C0ECB02BC537BA78E8F8241B76D06D435F409D5,polar.usc.edu/ge
FF3FEA8F92D58E6754B249079897CBCF8005AD29918A0C3E00717602F962FB5E,polar.usc.edu/gf
060AA8A196622C3216BCEA6327168C865A30132AC1F7FA432079A33524B2715D,polar.usc.edu/gg
9FBE9FAF9026A652FBEDB831E23F8147020B6BB568D4459CEEC9A62AE196A5E6,polar.usc.edu/gh
7BAE6995786C0D786DEB476F2039A3767C739229ECF9B5C5242B43DDDBB49DD7,polar.usc.edu/gi
83647989D4D4C12B24B8DB75C067A9DCBD66E60C1D482DE49D9BB540EA826594,polar.usc.edu/gj
5279E2826F4FEF55896AEDCCAC2C39D170380FB5FCCD5FE2AC58E71C5B070DFB,polar.usc.edu/gk
B145CBA0C52C2226282B7754BBD41D6E5026AE67D470B6CF5508496CF284D5A8,polar.usc.edu/gl
840B6A1F75D50D83A61B6F90C5995950E4B737FA94577AC642A537B2A6FCDD2D,polar.usc.edu/gm
6983A96D4E22FD4C7FE74C97E6D43AAFC5B9B3D1096F1F3ECF07ADB152EE5F81,polar.usc.edu/gn
AABF369DF34BF620D98E734C6A2A26C0EB59B1DE1B544C018E1956BD12CDEA2B,polar.usc.edu/go
5C56ACF9A02ECC457AE215B49F00F6CE3A1510E7DBAFD2ED21FC9763EB116FB4,polar.usc.edu/gp
F5A9F5B095DC76DBAEA0FD4F7077A7E3093708146E57E07F8B62DB61EFCE6336,polar.usc.edu/gq
042323B99E4FC6F2E64AA481F4DC83FC4C2666A3DCB2C54568E771C905D790CA,polar.usc.edu/gr
0E6797BAFED395006DF6812A21E6A293DE5B1E39D31F21ECAA9A6B61DE83FB89,polar.usc.edu/gs
16E4C45D994A82D218D7516E209DC11FF1C1F936E1B0E3131D346C17E47D90AA,polar.usc.edu/gt
1E3BFDB2232C28728DF10FB0120E45EB8FF8819DB5105D770B05FACDC262C673,polar.usc.edu/gu
2734F80430D7F685A73655E67F35A3803048755C963604BD089EE2E85EF41CE7,polar.usc.edu/gv
2EEF077551EA9AC344ED9C46B1D18CC7FB21DC23475492B7957E8D46A21600AB,polar.usc.edu/gw
35B19FF0843C5F663E4562A463700A9E8ECB8B2674383682B1EEC1D1269FBFD1,polar.usc.edu/gx
144E1E230CE89490EA81E022A29275A964B32FCADA04C34D5650B73D1F442AE9,polar.usc.edu/gy
19119DBFAAF3B3BBE3443C24D7777E67BE50D7B6F51B80CD3C3DA774E37A6D3C,polar.usc.edu/gz
E8F2D3677008353DE1485692536322B11BC0A04638C1BCC25CBBC09AC602AE97,polar.usc.edu/h0
33C1AF37E3DC284640ADD9A5E0605795B906B34E2EA0075D96DD8622B057A3C9,polar.usc.edu/h1
9920FD2F0B4C289E0337149D6F831173E2774781586176950D74335F4248C23E,polar.usc.edu/h2
ED069344E9DA191AA72E6146858D8E7D5724229BDCDA438A7931AC59797ECD52,polar.usc.edu/h3
59A60C098F4E264B130B042F22ABF8C1FCA3745752AF3BCB6C9A3091A8C4E688,polar.usc.edu/h4
0707EF1FA75649D665F7F57A403D09346773F0C736043524C74BC951C7F0EAE7,polar.usc.edu/h5
3A5B48D00D486EC9E0804314A0FBD062A15A0965632A0262DA37665034461AEF,polar.usc.edu/h6
6F4DAC26D8146A2EDC9667B5ECE768704628DFF0313971FF8E33EF41345E76B7,polar.usc.edu/h7
9F0BBDB5EF6363CA7AA66C3F940B48CF5C24BDF4BE1C081BA5463EF4C5A1FD81,polar.usc.edu/h8
D642319A7D61CE391ED2FE06A24F00FE4BEE5F11E5FF9C25AD1450F73C147690,polar.usc.edu/h9
BC1AD09B631531BEBE16560E0AA80A149C69D998045DA0182E01C6A1BD378056,polar.usc.edu/ha
04ED4D2C99D6C608F2337971E3980316D4B208A501900184CF0753A612FF6E71,polar.usc.edu/hb
589C0C1DB4E97F33E2C8021551ADFDA7AAF6D4E3713A7E533CD0ABBEE5FA3948,polar.usc.edu/hc
A53861CAEAA838F3BF8A5A32622F8A934FBFCB51E632333495BBF4A3E3E9B1CE,polar.usc.edu/hd
AE8D8E2FD7F10F3FFB0A2720D1221A11F3B28E8EC61EE17658E1E4F47DE38BD4,polar.usc.edu/he
85A493C6C269BCC305B0A89A50FFF9D9B3B0F611979FC59FB17266DE15B8A8B3,polar.usc.edu/hf
F5FEE96810FF4F4EDF7E98347821E53D31584128B239AB37F2CD6A9A31D8849F,polar.usc.edu/hg
273A0BA49D73BB9544BECCB36A3B194C53BA7FC19C2030839D75CE2BC32A1CA2,polar.usc.edu/hh
D1604BEE305979E5B7EAAED0C314B6A6A83EC7BE6AE01D2F5822803DCFE0455E,polar.usc.edu/hi
415DDC4600B882B3B0FD143C6D3B68293A6968CBF03B91D08AAE56D1CD81892F,polar.usc.edu/hj
39799A5F2A9D092E4F826F262BFDA6C30FE49CA2AF8AC75ED71375D6C57403EF,polar.usc.edu/hk
7988A46450B00CC809A242669F51427476066A2CDFB0DD1516E2A9B6A0699471,polar.usc.edu/hl
E8D20A65F2AA5C9A2EF08DB06912895FE4F83ED7392773FF0FB69F5B9CDCDCDB,polar.usc.edu/hm
51BDD649771BC030363978C8DD331BC48A6009450874653B8F169AF54DF808BE,polar.usc.edu/hn
83AF8F41957144864ED4DBA16D8CBEDCEB4AF31FE6D7AF3D2E1D3DE2C59405A4,polar.usc.edu/ho
D05C3FBA814926545CC9FBC1D7B20FAAEF686E3F1E28B646B47CD80E8FF27E7B,polar.usc.edu/hp
87CBB3854949C9706B533FBBE40D8DC466071CCA8E5611C57F140BD0062F4BC1,polar.usc.edu/hq
115A82B727F2CF471AD7BE7508CE9FC6B82A15E82F69FC6BA1D72032AB5BA536,polar.usc.edu/hr
A1AF2A3406E65BB778574695884A3170367D902D1FDCE89D8C0A2059503334A0,polar.usc.edu/hs
858BEED9DF54847A21277FC0D24A13D39B27C6F9EAE0DD8BC981EDAB65D17AC7,polar.usc.edu/ht
141EDA094AA6712410D4E24674F5E56E25C67749BBD7E382670905D3392ACB84,polar.usc.edu/hu
2CD25DA54487CC8460C21C4E86E82D4DBCB405A6FB29969AEABF9C772F1868D1,polar.usc.edu/hv
44AD085FA3268F8660DA4CFF05023A7778BF6411BD7AE6F2D16A8899E888E3A0,polar.usc.edu/hw
610394146997A31ABCE2D0AE6CD6EFA364E5018CA583AA8B9BDE28331AE02AFB,polar.usc.edu/hx
7662CE4DB1693F4365CF6FB8C833B56810A2A0851069C9C62FA80B62F3EB6A0F,polar.usc.edu/hy
9366BDB143CE78C2797E35AEDB6B19E134204236FACC18AC885974EE548AFF20,polar.usc.edu/hz
ADBC3CE0C9A577E8EDB6A47B045C2A975A161C523F1746AA979933B41173CB2C,polar.usc.edu/i0
CCB1F6E8BD54A1AAE94CED61796FCAA91570B8C77C2CAD897C09B21DD88B5795,polar.usc.edu/i1
E4C84E4891E1626F6E335C8EE29C6EB0BE2402BD7ED0DE2CB0E786D83348000D,polar.usc.edu/i2
A7EC7649580189FFF9930F485BC3E1A89E5AA64863A5284A34917CC939B1374B,polar.usc.edu/i3
5D58C2D63948100689021BD5EBEC1E9A995DF695D949D94C67C71260BD04BC83,polar.usc.edu/i4
A174C47FBF0F63660E00B0D79CE33AE84A89A7DCD5845D7C995F47CDDA48388E,polar.usc.edu/i5
61D882EFD4915DB15E05463C9490DAB3AF30620921532C7C2E9D1DC60F3C1096,polar.usc.edu/i6
B835A6443E2E0AAEC36760E3A650BB0FCD4937D7E0E7923ACF19BE0393A3D683,polar.usc.edu/i7
3400CC1812C897AA03D2B074B29F27AA8ECCEAF3353B074D217777785D89462F,polar.usc.edu/i8
64597578FDBA1901ACA8177C5F467C7D1AFBDD43D2867FF6329974D753FA54A3,polar.usc.edu/i9
0E89CF320ECBC88C5B44DC232D76E13807250C3467740000F33AEAEC44853369,polar.usc.edu/ia
62DA0B1FF8DE54E0CBB6A7D465D515AC8DAC3DF20F45D0CB102E2686BADE38AE,polar.usc.edu/ib
E3544940BE2539501F8AA6D853152FCD2D882068E25E96D9FBAB4867ECB4EAFE,polar.usc.edu/ic
6D0ED87F1779F78F6E1ED6D48F26B329074E8F7F8BA43DE4A4D4F05489E0D385,polar.usc.edu/id
75EA5FD4448CFCEC5C066106DBB904AF14685F868E6B2F190B6105A0FE5ED10D,polar.usc.edu/ie
1669F0E8B33F7FD79216CD904130D0DE5D26A48CA37C89C853DF8C47C4D82EE7,polar.usc.edu/if
A1B4FA1CD3B1E3D0366017C509068EA491FD5CAE0CB78E33E445F32D91B51707,polar.usc.edu/ig
28662381231282FB94159687008DE0446EDFB28DF698C38BD18F7E45E74C35FB,polar.usc.edu/ih
312A1C4AF02C54C797A5C84B91910B3B18B0DFB0D4E279F36A1445BFFE21CD2C,polar.usc.edu/ii
151C90ED086589DC2BDDBBC851E40E99C153EB7996262C6E0DA887A38D406CA6,polar.usc.edu/ij
85DD68D5CCA3D681B8F4DBEEDA9DA81750EF9C42C999E0E2218388934592450E,polar.usc.edu/ik
0B6A3B015A13916A343A8C8F305DC7061AD0E745973854E548A277864FF932E2,polar.usc.edu/il
