name,count
1LZGNdk,178.9312573
1LZGYFj,92.89975137
1LZGWgD,112.0783593
1LZGZcg,93.06654761
1RqoON7,0
1RqoRbS,0
1LZGRJW,46.41973153
1LZGQWt,12.10071213
1LZGUWc,57.86785942
1LZGNdk,178.9312573
1LZGYFj,92.89975137
1LZGWgD,112.0783593
1LZGZcg,93.06654761
1RqoON7,0
1RqoRbS,0
1RqoTk2,6.135564891
1LZGQWt,12.10071213
1LZGUWc,57.86785942
1LZGNdk,178.9312573
1LZGYFj,92.89975137
1LZGWgD,112.0783593
1LZGZcg,93.06654761
1RqoON7,0
1RqoRbS,0
1RqoTk2,6.135564891
1RqoSwu,0
1LZGUWc,57.86785942
1LZGNdk,178.9312573
1LZGYFj,92.89975137
1LZGWgD,112.0783593
1LZGZcg,93.06654761
1RqoON7,0
1RqoRbS,0
1RqoTk2,6.135564891
1RqoSwu,0
1RqoQVu,0
1LZGNdk,178.9312573
1LZGYFj,92.89975137
1LZGWgD,112.0783593
1LZGZcg,93.06654761
1RqoON7,0
1RqoRbS,0
1RqoTk2,6.135564891
1RqoSwu,0
1RqoQVu,0
1RqoP3Q,0
1LZGYFj,92.89975137
1LZGWgD,112.0783593
1LZGZcg,93.06654761
1RqoON7,0
1RqoRbS,0
1RqoTk2,6.135564891
1RqoSwu,0
1RqoQVu,0
1RqoP3Q,0
1RqoWwe,0
1LZGWgD,112.0783593
1LZGZcg,93.06654761
1RqoON7,0
1RqoRbS,0
1RqoTk2,6.135564891
1RqoSwu,0
1RqoQVu,0
1RqoP3Q,0
1RqoWwe,0
1RqoTjS,0
1LZGZcg,93.06654761
1RqoON7,0
1RqoRbS,0
1RqoTk2,6.135564891
1RqoSwu,0
1RqoQVu,0
1RqoP3Q,0
1RqoWwe,0
1RqoTjS,0
1RqoVZf,0
1RqoON7,0
1RqoRbS,0
1RqoTk2,6.135564891
1RqoSwu,0
1RqoQVu,0
1RqoP3Q,0
1RqoWwe,0
1RqoTjS,0
1RqoVZf,0
1RqoRZn,0
1RqoRbS,0
1RqoTk2,6.135564891
1RqoSwu,0
1RqoQVu,0
1RqoP3Q,0
1RqoWwe,0
1RqoTjS,0
1RqoVZf,0
1RqoRZn,0
1RybqDj,0
1RqoTk2,6.135564891
1RqoSwu,0
1RqoQVu,0
1RqoP3Q,0
1RqoWwe,0
1RqoTjS,0
1RqoVZf,0
1RqoRZn,0
1RybqDj,0
1Rybran,0
1RqoSwu,0
1RqoQVu,0
1RqoP3Q,0
1RqoWwe,0
1RqoTjS,0
1RqoVZf,0
1RqoRZn,0
1RybqDj,0
1Rybran,0
1Rqp0w4,0
1RqoQVu,0
1RqoP3Q,0
1RqoWwe,0
1RqoTjS,0
1RqoVZf,0
1RqoRZn,0
1RybqDj,0
1Rybran,0
1Rqp0w4,0
1Rybp2j,1.609437912
1RqoP3Q,0
1RqoWwe,0
1RqoTjS,0
1RqoVZf,0
1RqoRZn,0
1RybqDj,0
1Rybran,0
1Rqp0w4,0
1Rybp2j,1.609437912
1RybpPL,1.609437912
1RqoWwe,0
1RqoTjS,0
1RqoVZf,0
1RqoRZn,0
1RybqDj,0
1Rybran,0
1Rqp0w4,0
1Rybp2j,1.609437912
1RybpPL,1.609437912
1Rqp5Qg,0
1RqoTjS,0
1RqoVZf,0
1RqoRZn,0
1RybqDj,0
1Rybran,0
1Rqp0w4,0
1Rybp2j,1.609437912
1RybpPL,1.609437912
1Rqp5Qg,0
1Rqp7aY,0
1RqoVZf,0
1RqoRZn,0
1RybqDj,0
1Rybran,0
1Rqp0w4,0
1Rybp2j,1.609437912
1RybpPL,1.609437912
1Rqp5Qg,0
1Rqp7aY,0
1Rqp66R,0
1RqoRZn,0
1RybqDj,0
1Rybran,0
1Rqp0w4,0
1Rybp2j,1.609437912
1RybpPL,1.609437912
1Rqp5Qg,0
1Rqp7aY,0
1Rqp66R,0
1Rqp4Mi,6.135564891
1RybqDj,0
1Rybran,0
1Rqp0w4,0
1Rybp2j,1.609437912
1RybpPL,1.609437912
1Rqp5Qg,0
1Rqp7aY,0
1Rqp66R,0
1Rqp4Mi,6.135564891
1RqpqTd,433.7167284
1Rybran,0
1Rqp0w4,0
1Rybp2j,1.609437912
1RybpPL,1.609437912
1Rqp5Qg,0
1Rqp7aY,0
1Rqp66R,0
1Rqp4Mi,6.135564891
1RqpqTd,433.7167284
1qaFgqS,150.9608159
1Rqp0w4,0
1Rybp2j,1.609437912
1RybpPL,1.609437912
1Rqp5Qg,0
1Rqp7aY,0
1Rqp66R,0
1Rqp4Mi,6.135564891
1RqpqTd,433.7167284
1qaFgqS,150.9608159
1RqpphP,138.7247634
1Rybp2j,1.609437912
1RybpPL,1.609437912
1Rqp5Qg,0
1Rqp7aY,0
1Rqp66R,0
1Rqp4Mi,6.135564891
1RqpqTd,433.7167284
1qaFgqS,150.9608159
1RqpphP,138.7247634
1Rqpu5n,205.1184956
1RybpPL,1.609437912
1Rqp5Qg,0
1Rqp7aY,0
1Rqp66R,0
1Rqp4Mi,6.135564891
1RqpqTd,433.7167284
1qaFgqS,150.9608159
1RqpphP,138.7247634
1Rqpu5n,205.1184956
1RqplyB,138.1545356
1Rqp5Qg,0
1Rqp7aY,0
1Rqp66R,0
1Rqp4Mi,6.135564891
1RqpqTd,433.7167284
1qaFgqS,150.9608159
1RqpphP,138.7247634
1Rqpu5n,205.1184956
1RqplyB,138.1545356
1RqpkLf,14.96576608
1Rqp7aY,0
1Rqp66R,0
1Rqp4Mi,6.135564891
1RqpqTd,433.7167284
1qaFgqS,150.9608159
1RqpphP,138.7247634
1Rqpu5n,205.1184956
1RqplyB,138.1545356
1RqpkLf,14.96576608
1Rqpbat,0
1Rqp66R,0
1Rqp4Mi,6.135564891
1RqpqTd,433.7167284
1qaFgqS,150.9608159
1RqpphP,138.7247634
1Rqpu5n,205.1184956
1RqplyB,138.1545356
1RqpkLf,14.96576608
1Rqpbat,0
1Rqp8vv,0
1Rqp4Mi,6.135564891
1RqpqTd,433.7167284
1qaFgqS,150.9608159
1RqpphP,138.7247634
1Rqpu5n,205.1184956
1RqplyB,138.1545356
1RqpkLf,14.96576608
1Rqpbat,0
1Rqp8vv,0
1RqpbYf,0
1RqpqTd,433.7167284
1qaFgqS,150.9608159
1RqpphP,138.7247634
1Rqpu5n,205.1184956
1RqplyB,138.1545356
1RqpkLf,14.96576608
1Rqpbat,0
1Rqp8vv,0
1RqpbYf,0
1RqpuCq,311.9213632
1qaFgqS,150.9608159
1RqpphP,138.7247634
1Rqpu5n,205.1184956
1RqplyB,138.1545356
1RqpkLf,14.96576608
1Rqpbat,0
1Rqp8vv,0
1RqpbYf,0
1RqpuCq,311.9213632
1RqpvWZ,478.3137338
1RqpphP,138.7247634
1Rqpu5n,205.1184956
1RqplyB,138.1545356
1RqpkLf,14.96576608
1Rqpbat,0
1Rqp8vv,0
1RqpbYf,0
1RqpuCq,311.9213632
1RqpvWZ,478.3137338
1RqpvpS,72.27835964
1Rqpu5n,205.1184956
1RqplyB,138.1545356
1RqpkLf,14.96576608
1Rqpbat,0
1Rqp8vv,0
1RqpbYf,0
1RqpuCq,311.9213632
1RqpvWZ,478.3137338
1RqpvpS,72.27835964
1RqpIcA,99.4978647
1RqplyB,138.1545356
1RqpkLf,14.96576608
1Rqpbat,0
1Rqp8vv,0
1RqpbYf,0
1RqpuCq,311.9213632
1RqpvWZ,478.3137338
1RqpvpS,72.27835964
1RqpIcA,99.4978647
1RqpuC9,228.7199199
1RqpkLf,14.96576608
1Rqpbat,0
1Rqp8vv,0
1RqpbYf,0
1RqpuCq,311.9213632
1RqpvWZ,478.3137338
1RqpvpS,72.27835964
1RqpIcA,99.4978647
1RqpuC9,228.7199199
1RqpzWF,71.1252506
1Rqpbat,0
1Rqp8vv,0
1RqpbYf,0
1RqpuCq,311.9213632
1RqpvWZ,478.3137338
1RqpvpS,72.27835964
1RqpIcA,99.4978647
1RqpuC9,228.7199199
1RqpzWF,71.1252506
1RqpIJy,184.9523873
1Rqp8vv,0
1RqpbYf,0
1RqpuCq,311.9213632
1RqpvWZ,478.3137338
1RqpvpS,72.27835964
1RqpIcA,99.4978647
1RqpuC9,228.7199199
1RqpzWF,71.1252506
1RqpIJy,184.9523873
1RqpG4A,85.60595468
1RqpbYf,0
1RqpuCq,311.9213632
1RqpvWZ,478.3137338
1RqpvpS,72.27835964
1RqpIcA,99.4978647
1RqpuC9,228.7199199
1RqpzWF,71.1252506
1RqpIJy,184.9523873
1RqpG4A,85.60595468
1RqpF0v,159.1701732
1RqpuCq,311.9213632
1RqpvWZ,478.3137338
1RqpvpS,72.27835964
1RqpIcA,99.4978647
1RqpuC9,228.7199199
1RqpzWF,71.1252506
1RqpIJy,184.9523873
1RqpG4A,85.60595468
1RqpF0v,159.1701732
1RqpQc7,97.95339118
1RqpvWZ,478.3137338
1RqpvpS,72.27835964
1RqpIcA,99.4978647
1RqpuC9,228.7199199
1RqpzWF,71.1252506
1RqpIJy,184.9523873
1RqpG4A,85.60595468
1RqpF0v,159.1701732
1RqpQc7,97.95339118
1RqpQJb,108.1640985
1RqpvpS,72.27835964
1RqpIcA,99.4978647
1RqpuC9,228.7199199
1RqpzWF,71.1252506
1RqpIJy,184.9523873
1RqpG4A,85.60595468
1RqpF0v,159.1701732
1RqpQc7,97.95339118
1RqpQJb,108.1640985
1RqpN03,48.93926865
1RqpIcA,99.4978647
1RqpuC9,228.7199199
1RqpzWF,71.1252506
1RqpIJy,184.9523873
1RqpG4A,85.60595468
1RqpF0v,159.1701732
1RqpQc7,97.95339118
1RqpQJb,108.1640985
1RqpN03,48.93926865
1RqpP86,365.7193065
1RqpuC9,228.7199199
1RqpzWF,71.1252506
1RqpIJy,184.9523873
1RqpG4A,85.60595468
1RqpF0v,159.1701732
1RqpQc7,97.95339118
1RqpQJb,108.1640985
1RqpN03,48.93926865
1RqpP86,365.7193065
1RqpSAN,72.03675147
1RqpzWF,71.1252506
1RqpIJy,184.9523873
1RqpG4A,85.60595468
1RqpF0v,159.1701732
1RqpQc7,97.95339118
1RqpQJb,108.1640985
1RqpN03,48.93926865
1RqpP86,365.7193065
1RqpSAN,72.03675147
1RqpT7M,84.13843612
1RqpIJy,184.9523873
1RqpG4A,85.60595468
1RqpF0v,159.1701732
1RqpQc7,97.95339118
1RqpQJb,108.1640985
1RqpN03,48.93926865
1RqpP86,365.7193065
1RqpSAN,72.03675147
1RqpT7M,84.13843612
1RqpMJv,127.5097313
1RqpG4A,85.60595468
1RqpF0v,159.1701732
1RqpQc7,97.95339118
1RqpQJb,108.1640985
1RqpN03,48.93926865
1RqpP86,365.7193065
1RqpSAN,72.03675147
1RqpT7M,84.13843612
1RqpMJv,127.5097313
1RqpK4h,4.430816799
1RqpF0v,159.1701732
1RqpQc7,97.95339118
1RqpQJb,108.1640985
1RqpN03,48.93926865
1RqpP86,365.7193065
1RqpSAN,72.03675147
1RqpT7M,84.13843612
1RqpMJv,127.5097313
1RqpK4h,4.430816799
1RqpTom,0
1RqpQc7,97.95339118
1RqpQJb,108.1640985
1RqpN03,48.93926865
1RqpP86,365.7193065
1RqpSAN,72.03675147
1RqpT7M,84.13843612
1RqpMJv,127.5097313
1RqpK4h,4.430816799
1RqpTom,0
1RqpYse,0
1RqpQJb,108.1640985
1RqpN03,48.93926865
1RqpP86,365.7193065
1RqpSAN,72.03675147
1RqpT7M,84.13843612
1RqpMJv,127.5097313
1RqpK4h,4.430816799
1RqpTom,0
1RqpYse,0
1RqpXEq,230.8735506
1RqpN03,48.93926865
1RqpP86,365.7193065
1RqpSAN,72.03675147
1RqpT7M,84.13843612
1RqpMJv,127.5097313
1RqpK4h,4.430816799
1RqpTom,0
1RqpYse,0
1RqpXEq,230.8735506
1RqpXUU,52.17747532
1RqpP86,365.7193065
1RqpSAN,72.03675147
1RqpT7M,84.13843612
1RqpMJv,127.5097313
1RqpK4h,4.430816799
1RqpTom,0
1RqpYse,0
1RqpXEq,230.8735506
1RqpXUU,52.17747532
1RqpUbY,110.6580015
1RqpSAN,72.03675147
1RqpT7M,84.13843612
1RqpMJv,127.5097313
1RqpK4h,4.430816799
1RqpTom,0
1RqpYse,0
1RqpXEq,230.8735506
1RqpXUU,52.17747532
1RqpUbY,110.6580015
1RqpWR0,81.12103969
1RqpT7M,84.13843612
1RqpMJv,127.5097313
1RqpK4h,4.430816799
1RqpTom,0
1RqpYse,0
1RqpXEq,230.8735506
1RqpXUU,52.17747532
1RqpUbY,110.6580015
1RqpWR0,81.12103969
1Rqq0jK,20.5329355
1RqpMJv,127.5097313
1RqpK4h,4.430816799
1RqpTom,0
1RqpYse,0
1RqpXEq,230.8735506
1RqpXUU,52.17747532
1RqpUbY,110.6580015
1RqpWR0,81.12103969
1Rqq0jK,20.5329355
1RqpVN4,2.48490665
1RqpK4h,4.430816799
1RqpTom,0
1RqpYse,0
1RqpXEq,230.8735506
1RqpXUU,52.17747532
1RqpUbY,110.6580015
1RqpWR0,81.12103969
1Rqq0jK,20.5329355
1RqpVN4,2.48490665
1RqpX7A,5.111987788
1RqpTom,0
1RqpYse,0
1RqpXEq,230.8735506
1RqpXUU,52.17747532
1RqpUbY,110.6580015
1RqpWR0,81.12103969
1Rqq0jK,20.5329355
1RqpVN4,2.48490665
1RqpX7A,5.111987788
1RqpTEI,0
1RqpYse,0
1RqpXEq,230.8735506
1RqpXUU,52.17747532
1RqpUbY,110.6580015
1RqpWR0,81.12103969
1Rqq0jK,20.5329355
1RqpVN4,2.48490665
1RqpX7A,5.111987788
1RqpTEI,0
1Rqq82K,13.79076694
1RqpXEq,230.8735506
1RqpXUU,52.17747532
1RqpUbY,110.6580015
1RqpWR0,81.12103969
1Rqq0jK,20.5329355
1RqpVN4,2.48490665
1RqpX7A,5.111987788
1RqpTEI,0
1Rqq82K,13.79076694
1Rqq4jr,667.88117
1RqpXUU,52.17747532
1RqpUbY,110.6580015
1RqpWR0,81.12103969
1Rqq0jK,20.5329355
1RqpVN4,2.48490665
1RqpX7A,5.111987788
1RqpTEI,0
1Rqq82K,13.79076694
1Rqq4jr,667.88117
1Rqq9Uf,0
1RqpUbY,110.6580015
1RqpWR0,81.12103969
1Rqq0jK,20.5329355
1RqpVN4,2.48490665
1RqpX7A,5.111987788
1RqpTEI,0
1Rqq82K,13.79076694
1Rqq4jr,667.88117
1Rqq9Uf,0
1RqqaaJ,11.74403719
1RqpWR0,81.12103969
1Rqq0jK,20.5329355
1RqpVN4,2.48490665
1RqpX7A,5.111987788
1RqpTEI,0
1Rqq82K,13.79076694
1Rqq4jr,667.88117
1Rqq9Uf,0
1RqqaaJ,11.74403719
1Rqqbf1,11.56171563
1Rqq0jK,20.5329355
1RqpVN4,2.48490665
1RqpX7A,5.111987788
1RqpTEI,0
1Rqq82K,13.79076694
1Rqq4jr,667.88117
1Rqq9Uf,0
1RqqaaJ,11.74403719
1Rqqbf1,11.56171563
1RqqdDB,16.29791408
1RqpVN4,2.48490665
1RqpX7A,5.111987788
1RqpTEI,0
1Rqq82K,13.79076694
1Rqq4jr,667.88117
1Rqq9Uf,0
1RqqaaJ,11.74403719
1Rqqbf1,11.56171563
1RqqdDB,16.29791408
1Rqqc2j,14.73976946
1RqpX7A,5.111987788
1RqpTEI,0
1Rqq82K,13.79076694
1Rqq4jr,667.88117
1Rqq9Uf,0
1RqqaaJ,11.74403719
1Rqqbf1,11.56171563
1RqqdDB,16.29791408
1Rqqc2j,14.73976946
1RqqaHS,91.12788638
1RqpTEI,0
1Rqq82K,13.79076694
1Rqq4jr,667.88117
1Rqq9Uf,0
1RqqaaJ,11.74403719
1Rqqbf1,11.56171563
1RqqdDB,16.29791408
1Rqqc2j,14.73976946
1RqqaHS,91.12788638
1Rqq5E0,0
1Rqq82K,13.79076694
1Rqq4jr,667.88117
1Rqq9Uf,0
1RqqaaJ,11.74403719
1Rqqbf1,11.56171563
1RqqdDB,16.29791408
1Rqqc2j,14.73976946
1RqqaHS,91.12788638
1Rqq5E0,0
1qaIvyz,5899.154178
1Rqq4jr,667.88117
1Rqq9Uf,0
1RqqaaJ,11.74403719
1Rqqbf1,11.56171563
1RqqdDB,16.29791408
1Rqqc2j,14.73976946
1RqqaHS,91.12788638
1Rqq5E0,0
1qaIvyz,5899.154178
1qaImef,2235.484577
1Rqq9Uf,0
1RqqaaJ,11.74403719
1Rqqbf1,11.56171563
1RqqdDB,16.29791408
1Rqqc2j,14.73976946
1RqqaHS,91.12788638
1Rqq5E0,0
1qaIvyz,5899.154178
1qaImef,2235.484577
1qaIf2w,296.8980239
1RqqaaJ,11.74403719
1Rqqbf1,11.56171563
1RqqdDB,16.29791408
1Rqqc2j,14.73976946
1RqqaHS,91.12788638
1Rqq5E0,0
1qaIvyz,5899.154178
1qaImef,2235.484577
1qaIf2w,296.8980239
1qaIkTD,703.0383434
1Rqqbf1,11.56171563
1RqqdDB,16.29791408
1Rqqc2j,14.73976946
1RqqaHS,91.12788638
1Rqq5E0,0
1qaIvyz,5899.154178
1qaImef,2235.484577
1qaIf2w,296.8980239
1qaIkTD,703.0383434
1qaIxWY,1345.749408
1RqqdDB,16.29791408
1Rqqc2j,14.73976946
1RqqaHS,91.12788638
1Rqq5E0,0
1qaIvyz,5899.154178
1qaImef,2235.484577
1qaIf2w,296.8980239
1qaIkTD,703.0383434
1qaIxWY,1345.749408
1qaItXn,347.3951269
1Rqqc2j,14.73976946
1RqqaHS,91.12788638
1Rqq5E0,0
1qaIvyz,5899.154178
1qaImef,2235.484577
1qaIf2w,296.8980239
1qaIkTD,703.0383434
1qaIxWY,1345.749408
1qaItXn,347.3951269
1qaIudS,436.7384061
1RqqaHS,91.12788638
1Rqq5E0,0
1qaIvyz,5899.154178
1qaImef,2235.484577
1qaIf2w,296.8980239
1qaIkTD,703.0383434
1qaIxWY,1345.749408
1qaItXn,347.3951269
1qaIudS,436.7384061
1RqqeqU,22.33203094
1Rqq5E0,0
1qaIvyz,5899.154178
1qaImef,2235.484577
1qaIf2w,296.8980239
1qaIkTD,703.0383434
1qaIxWY,1345.749408
1qaItXn,347.3951269
1qaIudS,436.7384061
1RqqeqU,22.33203094
1qaIxGo,223.988234
1qaIvyz,5899.154178
1qaImef,2235.484577
1qaIf2w,296.8980239
1qaIkTD,703.0383434
1qaIxWY,1345.749408
1qaItXn,347.3951269
1qaIudS,436.7384061
1RqqeqU,22.33203094
1qaIxGo,223.988234
1WWp9rn,3279.973512
1qaImef,2235.484577
1qaIf2w,296.8980239
1qaIkTD,703.0383434
1qaIxWY,1345.749408
1qaItXn,347.3951269
1qaIudS,436.7384061
1RqqeqU,22.33203094
1qaIxGo,223.988234
1WWp9rn,3279.973512
1qaIFG6,2653.243873
1qaIf2w,296.8980239
1qaIkTD,703.0383434
1qaIxWY,1345.749408
1qaItXn,347.3951269
1qaIudS,436.7384061
1RqqeqU,22.33203094
1qaIxGo,223.988234
1WWp9rn,3279.973512
1qaIFG6,2653.243873
1qaIH0u,321.757878
1qaIkTD,703.0383434
1qaIxWY,1345.749408
1qaItXn,347.3951269
1qaIudS,436.7384061
1RqqeqU,22.33203094
1qaIxGo,223.988234
1WWp9rn,3279.973512
1qaIFG6,2653.243873
1qaIH0u,321.757878
1Rqr3QG,307.6921273
1qaIxWY,1345.749408
1qaItXn,347.3951269
1qaIudS,436.7384061
1RqqeqU,22.33203094
1qaIxGo,223.988234
1WWp9rn,3279.973512
1qaIFG6,2653.243873
1qaIH0u,321.757878
1Rqr3QG,307.6921273
1RqqWEK,360.7625509
1qaItXn,347.3951269
1qaIudS,436.7384061
1RqqeqU,22.33203094
1qaIxGo,223.988234
1WWp9rn,3279.973512
1qaIFG6,2653.243873
1qaIH0u,321.757878
1Rqr3QG,307.6921273
1RqqWEK,360.7625509
1qaIASR,360.9034749
1qaIudS,436.7384061
1RqqeqU,22.33203094
1qaIxGo,223.988234
1WWp9rn,3279.973512
1qaIFG6,2653.243873
1qaIH0u,321.757878
1Rqr3QG,307.6921273
1RqqWEK,360.7625509
1qaIASR,360.9034749
1Rqr0UW,413.5365422
1RqqeqU,22.33203094
1qaIxGo,223.988234
1WWp9rn,3279.973512
1qaIFG6,2653.243873
1qaIH0u,321.757878
1Rqr3QG,307.6921273
1RqqWEK,360.7625509
1qaIASR,360.9034749
1Rqr0UW,413.5365422
1RqqPZI,119.7572583
1qaIxGo,223.988234
1WWp9rn,3279.973512
1qaIFG6,2653.243873
1qaIH0u,321.757878
1Rqr3QG,307.6921273
1RqqWEK,360.7625509
1qaIASR,360.9034749
1Rqr0UW,413.5365422
1RqqPZI,119.7572583
1WWot5c,0
1WWp9rn,3279.973512
1qaIFG6,2653.243873
1qaIH0u,321.757878
1Rqr3QG,307.6921273
1RqqWEK,360.7625509
1qaIASR,360.9034749
1Rqr0UW,413.5365422
1RqqPZI,119.7572583
1WWot5c,0
1qaIWbU,1858.540711
1qaIFG6,2653.243873
1qaIH0u,321.757878
1Rqr3QG,307.6921273
1RqqWEK,360.7625509
1qaIASR,360.9034749
1Rqr0UW,413.5365422
1RqqPZI,119.7572583
1WWot5c,0
1qaIWbU,1858.540711
1qaIV7Z,1165.864136
1qaIH0u,321.757878
1Rqr3QG,307.6921273
1RqqWEK,360.7625509
1qaIASR,360.9034749
1Rqr0UW,413.5365422
1RqqPZI,119.7572583
1WWot5c,0
1qaIWbU,1858.540711
1qaIV7Z,1165.864136
1Rqromg,817.7748731
1Rqr3QG,307.6921273
1RqqWEK,360.7625509
1qaIASR,360.9034749
1Rqr0UW,413.5365422
1RqqPZI,119.7572583
1WWot5c,0
1qaIWbU,1858.540711
1qaIV7Z,1165.864136
1Rqromg,817.7748731
1qaIWc8,900.8658308
1RqqWEK,360.7625509
1qaIASR,360.9034749
1Rqr0UW,413.5365422
1RqqPZI,119.7572583
1WWot5c,0
1qaIWbU,1858.540711
1qaIV7Z,1165.864136
1Rqromg,817.7748731
1qaIWc8,900.8658308
1qaIYk0,307.9525596
1qaIASR,360.9034749
1Rqr0UW,413.5365422
1RqqPZI,119.7572583
1WWot5c,0
1qaIWbU,1858.540711
1qaIV7Z,1165.864136
1Rqromg,817.7748731
1qaIWc8,900.8658308
1qaIYk0,307.9525596
1Rqrb2u,332.9386356
1Rqr0UW,413.5365422
1RqqPZI,119.7572583
1WWot5c,0
1qaIWbU,1858.540711
1qaIV7Z,1165.864136
1Rqromg,817.7748731
1qaIWc8,900.8658308
1qaIYk0,307.9525596
1Rqrb2u,332.9386356
1Rqr9rB,202.6535962
1RqqPZI,119.7572583
1WWot5c,0
1qaIWbU,1858.540711
1qaIV7Z,1165.864136
1Rqromg,817.7748731
1qaIWc8,900.8658308
1qaIYk0,307.9525596
1Rqrb2u,332.9386356
1Rqr9rB,202.6535962
1RqrpH5,127.6076795
1WWot5c,0
